"labelString","fact","startDate","endDate","elementId","contextId","roleId"
"金融商品取引責任準備金","19000000",NA,"2019-03-31","ReserveForFinancialProductsTransactionLiabilitiesReservesUnderTheSpecialLawsSEC","CurrentYearInstant","ConsolidatedBalanceSheet"
"特別法上の準備金","20000000",NA,"2018-03-31","ReservesUnderTheSpecialLaws1","Prior1YearInstant","ConsolidatedBalanceSheet"
"特別法上の準備金","19000000",NA,"2019-03-31","ReservesUnderTheSpecialLaws1","CurrentYearInstant","ConsolidatedBalanceSheet"
"負債","25635000000",NA,"2018-03-31","Liabilities","Prior1YearInstant","ConsolidatedBalanceSheet"
"負債","22093000000",NA,"2019-03-31","Liabilities","CurrentYearInstant","ConsolidatedBalanceSheet"
"資本金","5251000000",NA,"2018-03-31","CapitalStock","Prior1YearInstant","ConsolidatedBalanceSheet"
"資本金","5251000000",NA,"2019-03-31","CapitalStock","CurrentYearInstant","ConsolidatedBalanceSheet"
"資本剰余金","4774000000",NA,"2018-03-31","CapitalSurplus","Prior1YearInstant","ConsolidatedBalanceSheet"
"資本剰余金","4774000000",NA,"2019-03-31","CapitalSurplus","CurrentYearInstant","ConsolidatedBalanceSheet"
"利益剰余金","36880000000",NA,"2018-03-31","RetainedEarnings","Prior1YearInstant","ConsolidatedBalanceSheet"
"利益剰余金","36327000000",NA,"2019-03-31","RetainedEarnings","CurrentYearInstant","ConsolidatedBalanceSheet"
"自己株式","-863000000",NA,"2018-03-31","TreasuryStock","Prior1YearInstant","ConsolidatedBalanceSheet"
"自己株式","-863000000",NA,"2019-03-31","TreasuryStock","CurrentYearInstant","ConsolidatedBalanceSheet"
"株主資本","46042000000",NA,"2018-03-31","ShareholdersEquity","Prior1YearInstant","ConsolidatedBalanceSheet"
"株主資本","45490000000",NA,"2019-03-31","ShareholdersEquity","CurrentYearInstant","ConsolidatedBalanceSheet"
"その他有価証券評価差額金","450000000",NA,"2018-03-31","ValuationDifferenceOnAvailableForSaleSecurities","Prior1YearInstant","ConsolidatedBalanceSheet"
"その他有価証券評価差額金","305000000",NA,"2019-03-31","ValuationDifferenceOnAvailableForSaleSecurities","CurrentYearInstant","ConsolidatedBalanceSheet"
"評価・換算差額等","450000000",NA,"2018-03-31","ValuationAndTranslationAdjustments","Prior1YearInstant","ConsolidatedBalanceSheet"
"評価・換算差額等","305000000",NA,"2019-03-31","ValuationAndTranslationAdjustments","CurrentYearInstant","ConsolidatedBalanceSheet"
"非支配株主持分","844000000",NA,"2018-03-31","NonControllingInterests","Prior1YearInstant","ConsolidatedBalanceSheet"
"非支配株主持分","8000000",NA,"2019-03-31","NonControllingInterests","CurrentYearInstant","ConsolidatedBalanceSheet"
"純資産","47337000000",NA,"2018-03-31","NetAssets","Prior1YearInstant","ConsolidatedBalanceSheet"
"純資産","47337000000",NA,"2018-03-31","NetAssets","Prior1YearInstant","ConsolidatedStatementOfChangesInEquity"
"純資産","45805000000",NA,"2019-03-31","NetAssets","CurrentYearInstant","ConsolidatedBalanceSheet"
"純資産","45805000000",NA,"2019-03-31","NetAssets","CurrentYearInstant","ConsolidatedStatementOfChangesInEquity"
"負債純資産","72972000000",NA,"2018-03-31","LiabilitiesAndNetAssets","Prior1YearInstant","ConsolidatedBalanceSheet"
"負債純資産","67898000000",NA,"2019-03-31","LiabilitiesAndNetAssets","CurrentYearInstant","ConsolidatedBalanceSheet"
"受入手数料","2922000000","2017-04-01","2018-03-31","CommissionReceivedORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"受入手数料","1882000000","2018-04-01","2019-03-31","CommissionReceivedORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"委託手数料","1526000000","2017-04-01","2018-03-31","CommissionToConsigneesORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"委託手数料","1071000000","2018-04-01","2019-03-31","CommissionToConsigneesORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"引受け・売出し・特定投資家向け売付け勧誘等の手数料","36000000","2017-04-01","2018-03-31","CommissionForUnderwritingSecondaryDistributionAndSolicitationForSellingAndOthersForProfessionalInvestorsORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"引受け・売出し・特定投資家向け売付け勧誘等の手数料","21000000","2018-04-01","2019-03-31","CommissionForUnderwritingSecondaryDistributionAndSolicitationForSellingAndOthersForProfessionalInvestorsORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"募集・売出し・特定投資家向け売付け勧誘等の取扱手数料","979000000","2017-04-01","2018-03-31","FeeForOfferingSecondaryDistributionAndSolicitationForSellingAndOthersForProfessionalInvestorsORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"募集・売出し・特定投資家向け売付け勧誘等の取扱手数料","485000000","2018-04-01","2019-03-31","FeeForOfferingSecondaryDistributionAndSolicitationForSellingAndOthersForProfessionalInvestorsORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他の受入手数料","380000000","2017-04-01","2018-03-31","OtherFeesReceivedORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他の受入手数料","304000000","2018-04-01","2019-03-31","OtherFeesReceivedORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"トレーディング損益","3038000000","2017-04-01","2018-03-31","NetTradingIncomeORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"トレーディング損益","2679000000","2018-04-01","2019-03-31","NetTradingIncomeORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"金融収益","1469000000","2017-04-01","2018-03-31","FinancialRevenueORSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"金融収益","1669000000","2018-04-01","2019-03-31","FinancialRevenueORSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他の営業収入","858000000","2017-04-01","2018-03-31","OtherOperatingRevenue2RevOA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他の営業収入","248000000","2018-04-01","2019-03-31","OtherOperatingRevenue2RevOA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"営業収益","8289000000","2017-04-01","2018-03-31","OperatingRevenueSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"営業収益","6485000000","2018-04-01","2019-03-31","OperatingRevenueSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"金融費用","77000000","2017-04-01","2018-03-31","FinancialExpensesSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"金融費用","66000000","2018-04-01","2019-03-31","FinancialExpensesSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"純営業収益","8211000000","2017-04-01","2018-03-31","NetOperatingRevenueSEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"純営業収益","6419000000","2018-04-01","2019-03-31","NetOperatingRevenueSEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"取引関係費","554000000","2017-04-01","2018-03-31","TradingRelatedExpensesSGASEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"取引関係費","518000000","2018-04-01","2019-03-31","TradingRelatedExpensesSGASEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"人件費","3043000000","2017-04-01","2018-03-31","PersonalExpensesSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"人件費","3032000000","2018-04-01","2019-03-31","PersonalExpensesSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"不動産関係費","461000000","2017-04-01","2018-03-31","RealEstateExpensesSGASEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"不動産関係費","445000000","2018-04-01","2019-03-31","RealEstateExpensesSGASEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"事務費","585000000","2017-04-01","2018-03-31","OfficeCostSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"事務費","555000000","2018-04-01","2019-03-31","OfficeCostSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"減価償却費","112000000","2017-04-01","2018-03-31","DepreciationSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"減価償却費","104000000","2018-04-01","2019-03-31","DepreciationSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"租税公課","172000000","2017-04-01","2018-03-31","TaxesAndDuesSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"租税公課","150000000","2018-04-01","2019-03-31","TaxesAndDuesSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"貸倒引当金繰入額","0","2017-04-01","2018-03-31","ProvisionOfAllowanceForDoubtfulAccountsSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"貸倒引当金繰入額",NA,"2018-04-01","2019-03-31","ProvisionOfAllowanceForDoubtfulAccountsSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他","183000000","2017-04-01","2018-03-31","OtherSGA","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他","165000000","2018-04-01","2019-03-31","OtherSGA","CurrentYearDuration","ConsolidatedStatementOfIncome"
"販売費及び一般管理費","5114000000","2017-04-01","2018-03-31","SellingGeneralAndAdministrativeExpenses","Prior1YearDuration","ConsolidatedStatementOfIncome"
"販売費及び一般管理費","4972000000","2018-04-01","2019-03-31","SellingGeneralAndAdministrativeExpenses","CurrentYearDuration","ConsolidatedStatementOfIncome"
"営業利益又は営業損失（△）","3097000000","2017-04-01","2018-03-31","OperatingIncome","Prior1YearDuration","ConsolidatedStatementOfIncome"
"営業利益又は営業損失（△）","1447000000","2018-04-01","2019-03-31","OperatingIncome","CurrentYearDuration","ConsolidatedStatementOfIncome"
"受取配当金","152000000","2017-04-01","2018-03-31","DividendsIncomeNOI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"受取配当金","139000000","2018-04-01","2019-03-31","DividendsIncomeNOI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"投資事業組合運用益",NA,"2017-04-01","2018-03-31","GainOnInvestmentsInPartnershipNOI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"投資事業組合運用益","104000000","2018-04-01","2019-03-31","GainOnInvestmentsInPartnershipNOI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"有価証券利息","334000000","2017-04-01","2018-03-31","InterestOnSecuritiesNOI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"有価証券利息","117000000","2018-04-01","2019-03-31","InterestOnSecuritiesNOI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他","26000000","2017-04-01","2018-03-31","OtherNOI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他","28000000","2018-04-01","2019-03-31","OtherNOI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"営業外収益","513000000","2017-04-01","2018-03-31","NonOperatingIncome","Prior1YearDuration","ConsolidatedStatementOfIncome"
"営業外収益","389000000","2018-04-01","2019-03-31","NonOperatingIncome","CurrentYearDuration","ConsolidatedStatementOfIncome"
"支払利息","22000000","2017-04-01","2018-03-31","InterestExpensesNOE","Prior1YearDuration","ConsolidatedStatementOfIncome"
"支払利息","10000000","2018-04-01","2019-03-31","InterestExpensesNOE","CurrentYearDuration","ConsolidatedStatementOfIncome"
"投資事業組合運用損","18000000","2017-04-01","2018-03-31","LossOnInvestmentsInPartnershipNOE","Prior1YearDuration","ConsolidatedStatementOfIncome"
"投資事業組合運用損",NA,"2018-04-01","2019-03-31","LossOnInvestmentsInPartnershipNOE","CurrentYearDuration","ConsolidatedStatementOfIncome"
"貸倒損失",NA,"2017-04-01","2018-03-31","BadDebtsExpensesNOE","Prior1YearDuration","ConsolidatedStatementOfIncome"
"貸倒損失","110000000","2018-04-01","2019-03-31","BadDebtsExpensesNOE","CurrentYearDuration","ConsolidatedStatementOfIncome"
"訴訟和解金",NA,"2017-04-01","2018-03-31","LitigationSettlementNOE","Prior1YearDuration","ConsolidatedStatementOfIncome"
"訴訟和解金","27000000","2018-04-01","2019-03-31","LitigationSettlementNOE","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他","2000000","2017-04-01","2018-03-31","OtherNOE","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他","3000000","2018-04-01","2019-03-31","OtherNOE","CurrentYearDuration","ConsolidatedStatementOfIncome"
"営業外費用","43000000","2017-04-01","2018-03-31","NonOperatingExpenses","Prior1YearDuration","ConsolidatedStatementOfIncome"
"営業外費用","151000000","2018-04-01","2019-03-31","NonOperatingExpenses","CurrentYearDuration","ConsolidatedStatementOfIncome"
"経常利益又は経常損失（△）","3567000000","2017-04-01","2018-03-31","OrdinaryIncome","Prior1YearDuration","ConsolidatedStatementOfIncome"
"経常利益又は経常損失（△）","1685000000","2018-04-01","2019-03-31","OrdinaryIncome","CurrentYearDuration","ConsolidatedStatementOfIncome"
"投資有価証券売却益","1211000000","2017-04-01","2018-03-31","GainOnSalesOfInvestmentSecuritiesEI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"投資有価証券売却益","237000000","2018-04-01","2019-03-31","GainOnSalesOfInvestmentSecuritiesEI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"関係会社株式売却益",NA,"2017-04-01","2018-03-31","GainOnSalesOfSubsidiariesAndAffiliatesStocksEI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"関係会社株式売却益","979000000","2018-04-01","2019-03-31","GainOnSalesOfSubsidiariesAndAffiliatesStocksEI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"金融商品取引責任準備金戻入","4000000","2017-04-01","2018-03-31","ReversalOfReserveForFinancialProductsTransactionLiabilitiesEISEC","Prior1YearDuration","ConsolidatedStatementOfIncome"
"金融商品取引責任準備金戻入","1000000","2018-04-01","2019-03-31","ReversalOfReserveForFinancialProductsTransactionLiabilitiesEISEC","CurrentYearDuration","ConsolidatedStatementOfIncome"
"その他",NA,"2017-04-01","2018-03-31","OtherEI","Prior1YearDuration","ConsolidatedStatementOfIncome"
"その他","7000000","2018-04-01","2019-03-31","OtherEI","CurrentYearDuration","ConsolidatedStatementOfIncome"
"特別利益","1215000000","2017-04-01","2018-03-31","ExtraordinaryIncome","Prior1YearDuration","ConsolidatedStatementOfIncome"
"特別利益","1226000000","2018-04-01","2019-03-31","ExtraordinaryIncome","CurrentYearDuration","ConsolidatedStatementOfIncome"
"投資有価証券売却損","358000000","2017-04-01","2018-03-31","LossOnSalesOfInvestmentSecuritiesEL","Prior1YearDuration","ConsolidatedStatementOfIncome"
"投資有価証券売却損","259000000","2018-04-01","2019-03-31","LossOnSalesOfInvestmentSecuritiesEL","CurrentYearDuration","ConsolidatedStatementOfIncome"
"投資有価証券評価損","5000000","2017-04-01","2018-03-31","LossOnValuationOfInvestmentSecuritiesEL","Prior1YearDuration","ConsolidatedStatementOfIncome"
"投資有価証券評価損","350000000","2018-04-01","2019-03-31","LossOnValuationOfInvestmentSecuritiesEL","CurrentYearDuration","ConsolidatedStatementOfIncome"
"固定資産売却損","6000000","2017-04-01","2018-03-31","LossOnSalesOfNoncurrentAssetsEL","Prior1YearDuration","ConsolidatedStatementOfIncome"
"固定資産売却損",NA,"2018-04-01","2019-03-31","LossOnSalesOfNoncurrentAssetsEL","CurrentYearDuration","ConsolidatedStatementOfIncome"
"固定資産除却損","7000000","2017-04-01","2018-03-31","LossOnRetirementOfNoncurrentAssetsEL","Prior1YearDuration","ConsolidatedStatementOfIncome"
"固定資産除却損","0","2018-04-01","2019-03-31","LossOnRetirementOfNoncurrentAssetsEL","CurrentYearDuration","ConsolidatedStatementOfIncome"
"特別損失","377000000","2017-04-01","2018-03-31","ExtraordinaryLoss","Prior1YearDuration","ConsolidatedStatementOfIncome"
"特別損失","610000000","2018-04-01","2019-03-31","ExtraordinaryLoss","CurrentYearDuration","ConsolidatedStatementOfIncome"
"税引前当期純利益又は税引前当期純損失（△）","4405000000","2017-04-01","2018-03-31","IncomeBeforeIncomeTaxes","Prior1YearDuration","ConsolidatedStatementOfIncome"
"税引前当期純利益又は税引前当期純損失（△）","4405000000","2017-04-01","2018-03-31","IncomeBeforeIncomeTaxes","Prior1YearDuration","ConsolidatedStatementOfCashFlows-indirect"
"税引前当期純利益又は税引前当期純損失（△）","2301000000","2018-04-01","2019-03-31","IncomeBeforeIncomeTaxes","CurrentYearDuration","ConsolidatedStatementOfIncome"
"税引前当期純利益又は税引前当期純損失（△）","2301000000","2018-04-01","2019-03-31","IncomeBeforeIncomeTaxes","CurrentYearDuration","ConsolidatedStatementOfCashFlows-indirect"
"法人税、住民税及び事業税","1223000000","2017-04-01","2018-03-31","IncomeTaxesCurrent","Prior1YearDuration","ConsolidatedStatementOfIncome"
"法人税、住民税及び事業税","534000000","2018-04-01","2019-03-31","IncomeTaxesCurrent","CurrentYearDuration","ConsolidatedStatementOfIncome"
"法人税等調整額","73000000","2017-04-01","2018-03-31","IncomeTaxesDeferred","Prior1YearDuration","ConsolidatedStatementOfIncome"
"法人税等調整額","68000000","2018-04-01","2019-03-31","IncomeTaxesDeferred","CurrentYearDuration","ConsolidatedStatementOfIncome"
"法人税等","1296000000","2017-04-01","2018-03-31","IncomeTaxes","Prior1YearDuration","ConsolidatedStatementOfIncome"
"法人税等","603000000","2018-04-01","2019-03-31","IncomeTaxes","CurrentYearDuration","ConsolidatedStatementOfIncome"
"当期純利益又は当期純損失（△）","3109000000","2017-04-01","2018-03-31","ProfitLoss","Prior1YearDuration","ConsolidatedStatementOfIncome"
"当期純利益又は当期純損失（△）","3109000000","2017-04-01","2018-03-31","ProfitLoss","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"当期純利益又は当期純損失（△）","1698000000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration","ConsolidatedStatementOfIncome"
"当期純利益又は当期純損失（△）","1698000000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）","43000000","2017-04-01","2018-03-31","ProfitLossAttributableToNonControllingInterests","Prior1YearDuration","ConsolidatedStatementOfIncome"
"非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）","17000000","2018-04-01","2019-03-31","ProfitLossAttributableToNonControllingInterests","CurrentYearDuration","ConsolidatedStatementOfIncome"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration","ConsolidatedStatementOfIncome"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration","ConsolidatedStatementOfChangesInEquity"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","1680000000","2018-04-01","2019-03-31","ProfitLossAttributableToOwnersOfParent","CurrentYearDuration","ConsolidatedStatementOfIncome"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","1680000000","2018-04-01","2019-03-31","ProfitLossAttributableToOwnersOfParent","CurrentYearDuration","ConsolidatedStatementOfChangesInEquity"
"当期純利益又は当期純損失（△）","3109000000","2017-04-01","2018-03-31","ProfitLoss","Prior1YearDuration","ConsolidatedStatementOfIncome"
"当期純利益又は当期純損失（△）","3109000000","2017-04-01","2018-03-31","ProfitLoss","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"当期純利益又は当期純損失（△）","1698000000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration","ConsolidatedStatementOfIncome"
"当期純利益又は当期純損失（△）","1698000000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"その他有価証券評価差額金","33000000","2017-04-01","2018-03-31","ValuationDifferenceOnAvailableForSaleSecuritiesNetOfTaxOCI","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"その他有価証券評価差額金","-144000000","2018-04-01","2019-03-31","ValuationDifferenceOnAvailableForSaleSecuritiesNetOfTaxOCI","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"その他の包括利益","33000000","2017-04-01","2018-03-31","OtherComprehensiveIncome","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"その他の包括利益","-144000000","2018-04-01","2019-03-31","OtherComprehensiveIncome","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"包括利益","3142000000","2017-04-01","2018-03-31","ComprehensiveIncome","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"包括利益","1553000000","2018-04-01","2019-03-31","ComprehensiveIncome","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"親会社株主に係る包括利益","3098000000","2017-04-01","2018-03-31","ComprehensiveIncomeAttributableToOwnersOfTheParent","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"親会社株主に係る包括利益","1536000000","2018-04-01","2019-03-31","ComprehensiveIncomeAttributableToOwnersOfTheParent","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"非支配株主に係る包括利益","43000000","2017-04-01","2018-03-31","ComprehensiveIncomeAttributableToNonControllingInterests","Prior1YearDuration","ConsolidatedStatementOfComprehensiveIncome"
"非支配株主に係る包括利益","17000000","2018-04-01","2019-03-31","ComprehensiveIncomeAttributableToNonControllingInterests","CurrentYearDuration","ConsolidatedStatementOfComprehensiveIncome"
"純資産","5251000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_CapitalStockMember","ConsolidatedBalanceSheet"
"純資産","5251000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_CapitalStockMember","ConsolidatedStatementOfChangesInEquity"
"純資産","4774000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_CapitalSurplusMember","ConsolidatedBalanceSheet"
"純資産","4774000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_CapitalSurplusMember","ConsolidatedStatementOfChangesInEquity"
"純資産","36047000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_RetainedEarningsMember","ConsolidatedBalanceSheet"
"純資産","36047000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_RetainedEarningsMember","ConsolidatedStatementOfChangesInEquity"
"純資産","-863000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_TreasuryStockMember","ConsolidatedBalanceSheet"
"純資産","-863000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_TreasuryStockMember","ConsolidatedStatementOfChangesInEquity"
"純資産","45210000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ShareholdersEquityMember","ConsolidatedBalanceSheet"
"純資産","45210000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"剰余金の配当","-2233000000","2017-04-01","2018-03-31","DividendsFromSurplus","Prior1YearDuration_RetainedEarningsMember","ConsolidatedStatementOfChangesInEquity"
"剰余金の配当","-2233000000","2017-04-01","2018-03-31","DividendsFromSurplus","Prior1YearDuration_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration_RetainedEarningsMember","ConsolidatedStatementOfIncome"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration_RetainedEarningsMember","ConsolidatedStatementOfChangesInEquity"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration_ShareholdersEquityMember","ConsolidatedStatementOfIncome"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"自己株式の取得","-0","2017-04-01","2018-03-31","PurchaseOfTreasuryStock","Prior1YearDuration_TreasuryStockMember","ConsolidatedStatementOfChangesInEquity"
"自己株式の取得","-0","2017-04-01","2018-03-31","PurchaseOfTreasuryStock","Prior1YearDuration_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"当期変動額合計",NA,"2017-04-01","2018-03-31","TotalChangesOfItemsDuringThePeriod","Prior1YearDuration_CapitalStockMember","ConsolidatedStatementOfChangesInEquity"
"当期変動額合計",NA,"2017-04-01","2018-03-31","TotalChangesOfItemsDuringThePeriod","Prior1YearDuration_CapitalSurplusMember","ConsolidatedStatementOfChangesInEquity"
"当期変動額合計","832000000","2017-04-01","2018-03-31","TotalChangesOfItemsDuringThePeriod","Prior1YearDuration_RetainedEarningsMember","ConsolidatedStatementOfChangesInEquity"
"当期変動額合計","-0","2017-04-01","2018-03-31","TotalChangesOfItemsDuringThePeriod","Prior1YearDuration_TreasuryStockMember","ConsolidatedStatementOfChangesInEquity"
"当期変動額合計","832000000","2017-04-01","2018-03-31","TotalChangesOfItemsDuringThePeriod","Prior1YearDuration_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"純資産","5251000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_CapitalStockMember","ConsolidatedBalanceSheet"
"純資産","5251000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_CapitalStockMember","ConsolidatedStatementOfChangesInEquity"
"純資産","4774000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_CapitalSurplusMember","ConsolidatedBalanceSheet"
"純資産","4774000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_CapitalSurplusMember","ConsolidatedStatementOfChangesInEquity"
"純資産","36880000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_RetainedEarningsMember","ConsolidatedBalanceSheet"
"純資産","36880000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_RetainedEarningsMember","ConsolidatedStatementOfChangesInEquity"
"純資産","-863000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_TreasuryStockMember","ConsolidatedBalanceSheet"
"純資産","-863000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_TreasuryStockMember","ConsolidatedStatementOfChangesInEquity"
"純資産","46042000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_ShareholdersEquityMember","ConsolidatedBalanceSheet"
"純資産","46042000000",NA,"2018-03-31","NetAssets","Prior1YearInstant_ShareholdersEquityMember","ConsolidatedStatementOfChangesInEquity"
"純資産","416000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember","ConsolidatedBalanceSheet"
"純資産","416000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember","ConsolidatedStatementOfChangesInEquity"
"純資産","416000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ValuationAndTranslationAdjustmentsMember","ConsolidatedBalanceSheet"
"純資産","416000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_ValuationAndTranslationAdjustmentsMember","ConsolidatedStatementOfChangesInEquity"
"純資産","808000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_NonControllingInterestsMember","ConsolidatedBalanceSheet"
"純資産","808000000",NA,"2017-03-31","NetAssets","Prior2YearInstant_NonControllingInterestsMember","ConsolidatedStatementOfChangesInEquity"
"純資産","46435000000",NA,"2017-03-31","NetAssets","Prior2YearInstant","ConsolidatedBalanceSheet"
"純資産","46435000000",NA,"2017-03-31","NetAssets","Prior2YearInstant","ConsolidatedStatementOfChangesInEquity"
"剰余金の配当","-2233000000","2017-04-01","2018-03-31","DividendsFromSurplus","Prior1YearDuration","ConsolidatedStatementOfChangesInEquity"
"親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）","3065000000","2017-04-01","2018-03-31","ProfitLossAttributableToOwnersOfParent","Prior1YearDuration","ConsolidatedStatementOfIncome"
